Dataset,Actviity,SMILES,True_Value,Prediction,Probability,Best_Threshold,Features,Scaled_Probability
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.7289702380952383,0.6544384920634918,Mordred,0.6078415047972308
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.8895015710948962,0.7015602253003301,Cell Painting,0.8148731531909543
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.8494312146187148,0.8160856296481296,LINCSL1000,0.5906551916165863
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.87241780262748,0.7773105089355089,GeneOntology,0.7135423931262835
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.8232619550116224,0.6605295911204457,CellScape,0.7396856392112146
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,0,0.4592638208401998,0.4825872807622814,MOA,0.4758349827566523
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.952798624986125,0.8074543720168719,CellScape with Cmax unbound,0.877428078974582
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.8399372368500567,0.6687634511502832,CellScape with Cmax total,0.7583860179291925
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.5270615523315045,0.4944377559544679,MOA with Cmax unbound,0.5322648662566052
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.5558507589105435,0.5389752898982934,MOA with Cmax total,0.5183021307128279
DICTrank,DICTrank,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1,1.0,1,0.6192250839880761,0.5,Ensemble (selected models),0.6192250839880761
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.5384681032886087,0.5495846462921099,Structural,0.48988641415066697
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,1,0.7656051587301586,0.6544384920634918,Mordred,0.6608493193158134
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.560181976077988,0.7015602253003301,Cell Painting,0.399240119291384
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,1,0.8513965389768962,0.8160856296481296,LINCSL1000,0.5959982334746564
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.7079141067266065,0.7773105089355089,GeneOntology,0.4553612093165075
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,1,0.7376848611814664,0.6605295911204457,CellScape,0.6136406414857734
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.4592638208401998,0.4825872807622814,MOA,0.4758349827566523
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,1,0.849294850982351,0.8074543720168719,CellScape with Cmax unbound,0.6086508154034675
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,1,0.7022201011007576,0.6687634511502832,CellScape with Cmax total,0.55050265447255
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.4383858572438055,0.4944377559544679,MOA with Cmax unbound,0.44331753791489975
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.3980011719153539,0.5389752898982934,MOA with Cmax total,0.36922024012497695
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,0,0.4928918322224429,0.5,Ensemble (all models),0.4928918322224429
DICTrank,DICTrank,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1.0,1,0.5266557087177388,0.5,Ensemble (selected models),0.5266557087177388
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.6197879729678797,0.5495846462921099,Structural,0.5779317646455044
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.8224404761904761,0.6544384920634918,Mordred,0.7430855003646011
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.8334090721538848,0.7015602253003301,Cell Painting,0.7208969079041805
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,0,0.7394846056721058,0.8160856296481296,LINCSL1000,0.4530680230155188
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.7899176379176379,0.7773105089355089,GeneOntology,0.5283065198134518
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.8884915495795921,0.6605295911204457,CellScape,0.8357611628235149
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.8823382468864989,0.4825872807622814,MOA,0.8862979699389232
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.9016948329448328,0.8074543720168719,CellScape with Cmax unbound,0.7447224118124841
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.7947124439589879,0.6687634511502832,CellScape with Cmax total,0.6901194074839974
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.7243757944198651,0.4944377559544679,MOA with Cmax unbound,0.7274082382274263
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.8728286815038941,0.5389752898982934,MOA with Cmax total,0.8620775462685606
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.6573166524440385,0.5,Ensemble (all models),0.6573166524440385
DICTrank,DICTrank,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1.0,1,0.7658788919208502,0.5,Ensemble (selected models),0.7658788919208502
DICTrank,DICTrank,O=c1[n-]c2ccccc2n1C1CC[NH+](CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1.0,1,0.6720393049796402,0.5,Ensemble (all models),0.6720393049796402
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,0,0.5395465718276606,0.5495846462921099,Structural,0.49086758106128575
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.7543234126984124,0.6544384920634918,Mordred,0.6445255306810285
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.8156938551509335,0.7015602253003301,Cell Painting,0.6912171894069079
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,0,0.8088187645687646,0.8160856296481296,LINCSL1000,0.4955477312579942
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.809561618936619,0.7773105089355089,GeneOntology,0.5724127345366516
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,0,0.642370894993047,0.6605295911204457,CellScape,0.4862544416090455
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.5188660305810009,0.4825872807622814,MOA,0.5350578449947726
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,0,0.5825415071040071,0.8074543720168719,CellScape with Cmax unbound,0.3607271985220205
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,0,0.5259698197789805,0.6687634511502832,CellScape with Cmax total,0.39324055379694006
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.5260304530975254,0.4944377559544679,MOA with Cmax unbound,0.5312451112747772
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.6151055628065556,0.5389752898982934,MOA with Cmax total,0.5825663692640977
DICTrank,DICTrank,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,1.0,1,0.522085386901195,0.5,Ensemble (selected models),0.522085386901195
DICTrank,DICTrank,O=C1CCC2(O)C3Cc4ccc([O-])c5c4C2(CC[NH+]3CC2CC2)C1O5,1.0,1,0.66267496717654,0.5,Ensemble (all models),0.66267496717654
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.5351118560607481,0.5495846462921099,Structural,0.4868329743843777
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.4927519841269842,0.6544384920634918,Mordred,0.3764692863444673
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,1,0.7456339985016363,0.7015602253003301,Cell Painting,0.5738403137545239
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.7166252081252081,0.8160856296481296,LINCSL1000,0.43906250893928517
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,1,0.827810037185037,0.7773105089355089,GeneOntology,0.6133855217148603
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.6214630194072405,0.6605295911204457,CellScape,0.47042784135761634
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.4586444108491701,0.4825872807622814,MOA,0.47519322320794305
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.7192267177267178,0.8074543720168719,CellScape with Cmax unbound,0.4453667864415808
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.63499321527426,0.6687634511502832,CellScape with Cmax total,0.47475173335359616
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,1,0.5270615523315045,0.4944377559544679,MOA with Cmax unbound,0.5322648662566052
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,1,0.5632154938309448,0.5389752898982934,MOA with Cmax total,0.5262894844913018
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.4788759310923265,0.5,Ensemble (all models),0.4788759310923265
DICTrank,DICTrank,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0.0,0,0.4683274238565504,0.5,Ensemble (selected models),0.4683274238565504
DICTrank,DICTrank,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)[O-],1.0,1,0.5345078112629635,0.5,Ensemble (all models),0.5345078112629635
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.6371548299810909,0.5495846462921099,Structural,0.5972104780266585
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.8465476190476194,0.6544384920634918,Mordred,0.777966617479029
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,0,0.6534412710548292,0.7015602253003301,Cell Painting,0.46570575660492886
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,0,0.7830416250416249,0.8160856296481296,LINCSL1000,0.479754572678389
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.8318002691752692,0.7773105089355089,GeneOntology,0.6223447051302029
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.8428934590888172,0.6605295911204457,CellScape,0.7686005365979852
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,0,0.4593934686647916,0.4825872807622814,MOA,0.4759693085353871
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.8634902666777668,0.8074543720168719,CellScape with Cmax unbound,0.6455132875460697
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.7221165581214375,0.6687634511502832,CellScape with Cmax total,0.5805362620103869
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,0,0.4577848895814681,0.4944377559544679,MOA with Cmax unbound,0.4629348022763303
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,0,0.5138512380516016,0.5389752898982934,MOA with Cmax total,0.4766927609506618
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.5745236759148725,0.5,Ensemble (all models),0.5745236759148725
DICTrank,DICTrank,O=C([O-])c1cn(C2CC2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,1.0,1,0.6128293272666848,0.5,Ensemble (selected models),0.6128293272666848
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,0,0.5407786329951066,0.5495846462921099,Structural,0.4919884831604968
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.8217539682539682,0.6544384920634918,Mordred,0.742092178017145
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.8991674076674883,0.7015602253003301,Cell Painting,0.8310671015048463
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.8547101856476857,0.8160856296481296,LINCSL1000,0.6050069005637203
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.785022317959818,0.7773105089355089,GeneOntology,0.5173151615449958
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.746589125899087,0.6605295911204457,CellScape,0.6267555765209208
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.8464045065454358,0.4825872807622814,MOA,0.8515735236651606
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.8362508394383396,0.8074543720168719,CellScape with Cmax unbound,0.574778294690729
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.6755058557272839,0.6687634511502832,CellScape with Cmax total,0.5101776277412848
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.5506443186795109,0.4944377559544679,MOA with Cmax unbound,0.5555881727591795
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.6437389327896225,0.5389752898982934,MOA with Cmax total,0.613620420549928
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.5803220905926224,0.5,Ensemble (all models),0.5803220905926224
DICTrank,DICTrank,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,1.0,1,0.6393679682758227,0.5,Ensemble (selected models),0.6393679682758227
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.6447053893829753,0.5495846462921099,Structural,0.605592252026731
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.8069940476190477,0.6544384920634918,Mordred,0.7207357475468386
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.9167986456257604,0.7015602253003301,Cell Painting,0.860606123198612
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.8897075771450771,0.8160856296481296,LINCSL1000,0.700152786745516
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,0,0.7570008671883675,0.7773105089355089,GeneOntology,0.48693595319137356
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.8970901172793913,0.6605295911204457,CellScape,0.8484258420928793
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.835009506798534,0.4825872807622814,MOA,0.8405620048879556
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.8420087157385268,0.6687634511502832,CellScape with Cmax total,0.7615129054898551
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.8242208491724375,0.5389752898982934,MOA with Cmax total,0.8093603802833217
DICTrank,DICTrank,O=C(CCC[NH+]1CC=C(n2c(=O)[n-]c3ccccc32)CC1)c1ccc(F)cc1,1.0,1,0.7643648553879302,0.5,Ensemble (selected models),0.7643648553879302
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.7177575011826626,0.5495846462921099,Structural,0.6866864145572829
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.8628313492063491,0.6544384920634918,Mordred,0.801527879055827
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.9046945492086534,0.7015602253003301,Cell Painting,0.8403271633493631
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,0,0.7912912573537575,0.8160856296481296,LINCSL1000,0.4848089640390662
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.7878199786324785,0.7773105089355089,GeneOntology,0.5235966898274649
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.801498612268258,0.6605295911204457,CellScape,0.7076307941141179
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,0,0.4592638208401998,0.4825872807622814,MOA,0.4758349827566523
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.828135601542028,0.6687634511502832,CellScape with Cmax total,0.7405715053867026
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.5622217699815724,0.5389752898982934,MOA with Cmax total,0.5252117506653283
DICTrank,DICTrank,O=C(C1CCCCC1)[NH+]1CC(=O)[NH+]2CCc3ccccc3C2C1,1.0,1,0.6562438877559852,0.5,Ensemble (selected models),0.6562438877559852
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.5976074474598757,0.5495846462921099,Structural,0.5533094628906792
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.8441448412698414,0.6544384920634918,Mordred,0.7744899892629321
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.7325295468281637,0.7015602253003301,Cell Painting,0.55188537881554
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,0,0.7830718119440947,0.8160856296481296,LINCSL1000,0.4797730676140754
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.8029430708180708,0.7773105089355089,GeneOntology,0.5575522485592701
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.8125248248572996,0.6605295911204457,CellScape,0.7238711088818091
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,0,0.4659016460860919,0.4825872807622814,MOA,0.48271231408147214
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.8160672868797871,0.8074543720168719,CellScape with Cmax unbound,0.5223659060793371
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,0,0.6087783729491967,0.6687634511502832,CellScape with Cmax total,0.4551522454629426
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.5259052909558304,0.4944377559544679,MOA with Cmax unbound,0.5311213261789071
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,0,0.5100049268439726,0.5389752898982934,MOA with Cmax total,0.4731245906841225
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)[NH+]=CNS2(=O)=O,1.0,1,0.5771099518773263,0.5,Ensemble (selected models),0.5771099518773263
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.5801015943197249,0.5495846462921099,Structural,0.5338764517865506
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.8743531746031745,0.6544384920634918,Mordred,0.8181990434248376
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.8280998959191549,0.7015602253003301,Cell Painting,0.7120020207530413
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,0,0.8115337162837163,0.8160856296481296,LINCSL1000,0.4972111300585112
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.8611443417693416,0.7773105089355089,GeneOntology,0.6882303301181697
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.7472452443901528,0.6605295911204457,CellScape,0.6277219619169726
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,0,0.4659781185622662,0.4825872807622814,MOA,0.4827915458383198
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.896504675879676,0.8074543720168719,CellScape with Cmax unbound,0.7312446789770972
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.6764012350524389,0.6687634511502832,CellScape with Cmax total,0.5115291985873529
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.5260304530975254,0.4944377559544679,MOA with Cmax unbound,0.5312451112747772
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,0,0.5158392945082999,0.5389752898982934,MOA with Cmax total,0.47853705371691596
DICTrank,DICTrank,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.0,1,0.5754425425451583,0.5,Ensemble (selected models),0.5754425425451583
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,1,0.5581757095496681,0.5495846462921099,Structural,0.5095368232752672
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.501218253968254,0.6544384920634918,Mordred,0.38293763283076204
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.6349434812690214,0.7015602253003301,Cell Painting,0.45252243383467844
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.7784635156510157,0.8160856296481296,LINCSL1000,0.4769496529344994
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,1,0.7877562437562438,0.7773105089355089,GeneOntology,0.5234535872591082
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,1,0.6680115579525311,0.6605295911204457,CellScape,0.511020057472432
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.4592638208401998,0.4825872807622814,MOA,0.4758349827566523
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,1,0.8459295634920637,0.8074543720168719,CellScape with Cmax unbound,0.5999118803117234
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.627696986013631,0.6687634511502832,CellScape with Cmax total,0.4692967183942115
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,1,0.5257297358347551,0.4944377559544679,MOA with Cmax unbound,0.530947702532024
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.5158392945082999,0.5389752898982934,MOA with Cmax total,0.47853705371691596
DICTrank,DICTrank,NN=c1[n-]ncc2ccccc12,1.0,0,0.4711938780743734,0.5,Ensemble (selected models),0.4711938780743734
DICTrank,DICTrank,NC(=[NH2+])N=c1[n-]c(CSCCC(=[NH2+])NS(N)(=O)=O)cs1,1.0,0,0.4993080802088199,0.5495846462921099,Structural,0.4542594881220831
